Provincias,Año,Mes,Turistas_totales
Valencia/València,2008,6,80808.0
Valencia/València,2008,7,96703.0
Valencia/València,2008,8,117082.0
Valencia/València,2008,9,98170.0
Valencia/València,2008,10,88282.0
Valencia/València,2008,11,57028.0
Valencia/València,2008,12,38514.0
Valencia/València,2009,1,37214.0
Valencia/València,2009,2,53004.0
Valencia/València,2009,3,57491.0
Valencia/València,2009,4,66081.0
Valencia/València,2009,5,71087.0
Valencia/València,2009,6,68307.0
Valencia/València,2009,7,74815.0
Valencia/València,2009,8,91710.0
Valencia/València,2009,9,80272.0
Valencia/València,2009,10,68740.0
Valencia/València,2009,11,56598.0
Valencia/València,2009,12,40682.0
Valencia/València,2010,1,34779.0
Valencia/València,2010,2,51091.0
Valencia/València,2010,3,62876.0
Valencia/València,2010,4,71567.0
Valencia/València,2010,5,74624.0
Valencia/València,2010,6,77955.0
Valencia/València,2010,7,82410.0
Valencia/València,2010,8,98161.0
Valencia/València,2010,9,95966.0
Valencia/València,2010,10,78263.0
Valencia/València,2010,11,63719.0
Valencia/València,2010,12,39683.0
Valencia/València,2011,1,38789.0
Valencia/València,2011,2,48592.0
Valencia/València,2011,3,64280.0
Valencia/València,2011,4,73653.0
Valencia/València,2011,5,72177.0
Valencia/València,2011,6,82704.0
Valencia/València,2011,7,98624.0
Valencia/València,2011,8,98829.0
Valencia/València,2011,9,86853.0
Valencia/València,2011,10,76316.0
Valencia/València,2011,11,53018.0
Valencia/València,2011,12,40088.0
Valencia/València,2012,1,43967.0
Valencia/València,2012,2,54402.0
Valencia/València,2012,3,75002.0
Valencia/València,2012,4,87718.0
Valencia/València,2012,5,81649.0
Valencia/València,2012,6,94052.0
Valencia/València,2012,7,100338.0
Valencia/València,2012,8,120286.0
Valencia/València,2012,9,97783.0
Valencia/València,2012,10,84166.0
Valencia/València,2012,11,64591.0
Valencia/València,2012,12,45969.0
Valencia/València,2013,1,50713.0
Valencia/València,2013,2,62031.0
Valencia/València,2013,3,86770.0
Valencia/València,2013,4,90348.0
Valencia/València,2013,5,98254.0
Valencia/València,2013,6,95587.0
Valencia/València,2013,7,106402.0
Valencia/València,2013,8,134876.0
Valencia/València,2013,9,102111.0
Valencia/València,2013,10,102071.0
Valencia/València,2013,11,73704.0
Valencia/València,2013,12,53195.0
Valencia/València,2014,1,50563.0
Valencia/València,2014,2,58423.0
Valencia/València,2014,3,81099.0
Valencia/València,2014,4,90939.0
Valencia/València,2014,5,97986.0
Valencia/València,2014,6,94751.0
Valencia/València,2014,7,106354.0
Valencia/València,2014,8,129330.0
Valencia/València,2014,9,100784.0
Valencia/València,2014,10,100723.0
Valencia/València,2014,11,75572.0
Valencia/València,2014,12,51886.0
Valencia/València,2015,1,57352.0
Valencia/València,2015,2,68920.0
Valencia/València,2015,3,79365.0
Valencia/València,2015,4,94599.0
Valencia/València,2015,5,105678.0
Valencia/València,2015,6,106426.0
Valencia/València,2015,7,122115.0
Valencia/València,2015,8,142379.0
Valencia/València,2015,9,116009.0
Valencia/València,2015,10,101981.0
Valencia/València,2015,11,85162.0
Valencia/València,2015,12,65874.0
Valencia/València,2016,1,66413.0
Valencia/València,2016,2,79843.0
Valencia/València,2016,3,88710.0
Valencia/València,2016,4,108145.0
Valencia/València,2016,5,119292.0
Valencia/València,2016,6,110535.0
Valencia/València,2016,7,129869.0
Valencia/València,2016,8,140772.0
Valencia/València,2016,9,133320.0
Valencia/València,2016,10,124618.0
Valencia/València,2016,11,92155.0
Valencia/València,2016,12,72181.0
Valencia/València,2017,1,63065.0
Valencia/València,2017,2,77007.0
Valencia/València,2017,3,90197.0
Valencia/València,2017,4,108105.0
Valencia/València,2017,5,122851.0
Valencia/València,2017,6,121676.0
Valencia/València,2017,7,137592.0
Valencia/València,2017,8,147898.0
Valencia/València,2017,9,132918.0
Valencia/València,2017,10,127920.0
Valencia/València,2017,11,96245.0
Valencia/València,2017,12,71273.0
Valencia/València,2018,1,83811.0
Valencia/València,2018,2,92817.0
Valencia/València,2018,3,111151.0
Valencia/València,2018,4,129502.0
Valencia/València,2018,5,136143.0
Valencia/València,2018,6,134516.0
Valencia/València,2018,7,146709.0
Valencia/València,2018,8,157440.0
Valencia/València,2018,9,140627.0
Valencia/València,2018,10,138280.0
Valencia/València,2018,11,113458.0
Valencia/València,2018,12,87052.0
Valencia/València,2019,1,91809.0
Valencia/València,2019,2,96118.0
Valencia/València,2019,3,117357.0
Valencia/València,2019,4,143282.0
Valencia/València,2019,5,149454.0
Valencia/València,2019,6,146670.0
Valencia/València,2019,7,157018.0
Valencia/València,2019,8,167257.0
Valencia/València,2019,9,149584.0
Valencia/València,2019,10,144989.0
Valencia/València,2019,11,119067.0
Valencia/València,2019,12,89551.0
Valencia/València,2020,1,99192.0
Valencia/València,2020,2,100291.0
Valencia/València,2020,3,29262.0
Valencia/València,2020,4,0.0
Valencia/València,2020,5,650.0
Valencia/València,2020,6,5552.0
Valencia/València,2020,7,39567.0
Valencia/València,2020,8,44211.0
Valencia/València,2020,9,22395.0
Valencia/València,2020,10,20095.0
Valencia/València,2020,11,12827.0
Valencia/València,2020,12,10886.0
Valencia/València,2021,1,9394.0
Valencia/València,2021,2,8136.0
Valencia/València,2021,3,12506.0
Valencia/València,2021,4,14785.0
Valencia/València,2021,5,26848.0
Valencia/València,2021,6,43793.0
Valencia/València,2021,7,87770.0
Valencia/València,2021,8,110061.0
Valencia/València,2021,9,94206.0
Valencia/València,2021,10,100288.0
Valencia/València,2021,11,80484.0
Valencia/València,2021,12,62649.0
Valencia/València,2022,1,49897.0
Valencia/València,2022,2,67378.0
Valencia/València,2022,3,88282.0
Valencia/València,2022,4,117070.0
Valencia/València,2022,5,135221.0
Valencia/València,2022,6,126241.0
Valencia/València,2022,7,155496.0
Valencia/València,2022,8,167917.0
Valencia/València,2022,9,137372.0
Valencia/València,2022,10,139364.0
Valencia/València,2022,11,100210.0
Valencia/València,2022,12,84102.0
Valencia/València,2023,1,86743.0
Valencia/València,2023,2,89102.0
Valencia/València,2023,3,115034.0
Valencia/València,2023,4,138949.0
Valencia/València,2023,5,147446.0
Valencia/València,2023,6,140700.0
Valencia/València,2023,7,153777.0
Valencia/València,2023,8,170230.0
Valencia/València,2023,9,151029.0
Valencia/València,2023,10,150264.0
Valencia/València,2023,11,115319.0
Valencia/València,2023,12,100896.0
Valencia/València,2024,1,97240.0
Valencia/València,2024,2,109399.0
Valencia/València,2024,3,137742.0
Valencia/València,2024,4,154823.0
Valencia/València,2024,5,162926.0
Valencia/València,2024,6,149576.0
Valencia/València,2024,7,167045.0
Valencia/València,2024,8,187910.0
Valencia/València,2024,9,159789.0
Valencia/València,2024,10,165090.0
Valencia/València,2024,11,79921.0
Valencia/València,2024,12,83613.0
Valencia/València,2025,1,90702.0
Valencia/València,2025,2,105641.0
Valencia/València,2025,3,125753.0
Valencia/València,2025,4,154233.0
Valencia/València,2025,5,155929.0
Valencia/València,2025,6,151296.0
Valencia/València,2025,7,166066.0
Valencia/València,2025,8,183784.0
Valencia/València,2025,9,162360.0
Valladolid,1999,1,3439.0
Valladolid,1999,2,3230.0
Valladolid,1999,3,3894.0
Valladolid,1999,4,6489.0
Valladolid,1999,5,5827.0
Valladolid,1999,6,7390.0
Valladolid,1999,7,8015.0
Valladolid,1999,8,10232.0
Valladolid,1999,9,7745.0
Valladolid,1999,10,5433.0
Valladolid,1999,11,4211.0
Valladolid,1999,12,2204.0
Valladolid,2000,1,2909.0
Valladolid,2000,2,2563.0
Valladolid,2000,3,4281.0
Valladolid,2000,4,6508.0
Valladolid,2000,5,7563.0
Valladolid,2000,6,5444.0
Valladolid,2000,7,7424.0
Valladolid,2000,8,11294.0
Valladolid,2000,9,7422.0
Valladolid,2000,10,5976.0
Valladolid,2000,11,3860.0
Valladolid,2000,12,3119.0
Valladolid,2001,1,3800.0
Valladolid,2001,2,5269.0
Valladolid,2001,3,3825.0
Valladolid,2001,4,5074.0
Valladolid,2001,5,6040.0
Valladolid,2001,6,5877.0
Valladolid,2001,7,8299.0
Valladolid,2001,8,10609.0
Valladolid,2001,9,6543.0
Valladolid,2001,10,5623.0
Valladolid,2001,11,3899.0
Valladolid,2001,12,3316.0
Valladolid,2002,1,3753.0
Valladolid,2002,2,3573.0
Valladolid,2002,3,4834.0
Valladolid,2002,4,5451.0
Valladolid,2002,5,6595.0
Valladolid,2002,6,6562.0
Valladolid,2002,7,8150.0
Valladolid,2002,8,9975.0
Valladolid,2002,9,6452.0
Valladolid,2002,10,6148.0
Valladolid,2002,11,3768.0
Valladolid,2002,12,3748.0
Valladolid,2003,1,3917.0
Valladolid,2003,2,3308.0
Valladolid,2003,3,4375.0
Valladolid,2003,4,5346.0
Valladolid,2003,5,7097.0
Valladolid,2003,6,5949.0
Valladolid,2003,7,7070.0
Valladolid,2003,8,7830.0
Valladolid,2003,9,7971.0
Valladolid,2003,10,5279.0
Valladolid,2003,11,4291.0
Valladolid,2003,12,3581.0
Valladolid,2004,1,4384.0
Valladolid,2004,2,4755.0
Valladolid,2004,3,5721.0
Valladolid,2004,4,6556.0
Valladolid,2004,5,7597.0
Valladolid,2004,6,8049.0
Valladolid,2004,7,8378.0
Valladolid,2004,8,8316.0
Valladolid,2004,9,8828.0
Valladolid,2004,10,6295.0
Valladolid,2004,11,4792.0
Valladolid,2004,12,3235.0
Valladolid,2005,1,4154.0
Valladolid,2005,2,5023.0
Valladolid,2005,3,5113.0
Valladolid,2005,4,6959.0
Valladolid,2005,5,7092.0
Valladolid,2005,6,6812.0
Valladolid,2005,7,8222.0
Valladolid,2005,8,9118.0
Valladolid,2005,9,7947.0
Valladolid,2005,10,6037.0
Valladolid,2005,11,4856.0
Valladolid,2005,12,3262.0
Valladolid,2006,1,3651.0
Valladolid,2006,2,4762.0
Valladolid,2006,3,5283.0
Valladolid,2006,4,6750.0
Valladolid,2006,5,7946.0
Valladolid,2006,6,6887.0
Valladolid,2006,7,7926.0
Valladolid,2006,8,9832.0
Valladolid,2006,9,7207.0
Valladolid,2006,10,7441.0
Valladolid,2006,11,5632.0
Valladolid,2006,12,4031.0
Valladolid,2007,1,5099.0
Valladolid,2007,2,5014.0
Valladolid,2007,3,7959.0
Valladolid,2007,4,9695.0
Valladolid,2007,5,10164.0
Valladolid,2007,6,7692.0
Valladolid,2007,7,9833.0
Valladolid,2007,8,11249.0
Valladolid,2007,9,8527.0
Valladolid,2007,10,8424.0
Valladolid,2007,11,6232.0
Valladolid,2007,12,4424.0
Valladolid,2008,1,5615.0
Valladolid,2008,2,6350.0
Valladolid,2008,3,6277.0
Valladolid,2008,4,6964.0
Valladolid,2008,5,10054.0
Valladolid,2008,6,8321.0
Valladolid,2008,7,10936.0
Valladolid,2008,8,13748.0
Valladolid,2008,9,10020.0
Valladolid,2008,10,8603.0
Valladolid,2008,11,5893.0
Valladolid,2008,12,4301.0
Valladolid,2009,1,3956.0
Valladolid,2009,2,3853.0
Valladolid,2009,3,4844.0
Valladolid,2009,4,6490.0
Valladolid,2009,5,8404.0
Valladolid,2009,6,7601.0
Valladolid,2009,7,11382.0
Valladolid,2009,8,12198.0
Valladolid,2009,9,7907.0
Valladolid,2009,10,7593.0
Valladolid,2009,11,4763.0
Valladolid,2009,12,4286.0
Valladolid,2010,1,3272.0
Valladolid,2010,2,4248.0
Valladolid,2010,3,5104.0
Valladolid,2010,4,7101.0
Valladolid,2010,5,10437.0
Valladolid,2010,6,8281.0
Valladolid,2010,7,11491.0
Valladolid,2010,8,11555.0
Valladolid,2010,9,7880.0
Valladolid,2010,10,8207.0
Valladolid,2010,11,5130.0
Valladolid,2010,12,3698.0
Valladolid,2011,1,4198.0
Valladolid,2011,2,4070.0
Valladolid,2011,3,6089.0
Valladolid,2011,4,7498.0
Valladolid,2011,5,9953.0
Valladolid,2011,6,8085.0
Valladolid,2011,7,10726.0
Valladolid,2011,8,12080.0
Valladolid,2011,9,9297.0
Valladolid,2011,10,8437.0
Valladolid,2011,11,6698.0
Valladolid,2011,12,3908.0
Valladolid,2012,1,3568.0
Valladolid,2012,2,4320.0
Valladolid,2012,3,5969.0
Valladolid,2012,4,6311.0
Valladolid,2012,5,7075.0
Valladolid,2012,6,8948.0
Valladolid,2012,7,10706.0
Valladolid,2012,8,12252.0
Valladolid,2012,9,8392.0
Valladolid,2012,10,6800.0
Valladolid,2012,11,5219.0
Valladolid,2012,12,4133.0
Valladolid,2013,1,3301.0
Valladolid,2013,2,3752.0
Valladolid,2013,3,4908.0
Valladolid,2013,4,6041.0
Valladolid,2013,5,7551.0
Valladolid,2013,6,8161.0
Valladolid,2013,7,10274.0
Valladolid,2013,8,14641.0
Valladolid,2013,9,8999.0
Valladolid,2013,10,7605.0
Valladolid,2013,11,4546.0
Valladolid,2013,12,4111.0
Valladolid,2014,1,3882.0
Valladolid,2014,2,3558.0
Valladolid,2014,3,4812.0
Valladolid,2014,4,7029.0
Valladolid,2014,5,9756.0
Valladolid,2014,6,7931.0
Valladolid,2014,7,11656.0
Valladolid,2014,8,18692.0
Valladolid,2014,9,10114.0
Valladolid,2014,10,8581.0
Valladolid,2014,11,4886.0
Valladolid,2014,12,4370.0
Valladolid,2015,1,4945.0
Valladolid,2015,2,3932.0
Valladolid,2015,3,5140.0
Valladolid,2015,4,7818.0
Valladolid,2015,5,9056.0
Valladolid,2015,6,9243.0
Valladolid,2015,7,13967.0
Valladolid,2015,8,21599.0
Valladolid,2015,9,12189.0
Valladolid,2015,10,9255.0
Valladolid,2015,11,7722.0
Valladolid,2015,12,5650.0
Valladolid,2016,1,5115.0
Valladolid,2016,2,5096.0
Valladolid,2016,3,7644.0
Valladolid,2016,4,9597.0
Valladolid,2016,5,10928.0
Valladolid,2016,6,11116.0
Valladolid,2016,7,17027.0
Valladolid,2016,8,24747.0
Valladolid,2016,9,11581.0
Valladolid,2016,10,11443.0
Valladolid,2016,11,5954.0
Valladolid,2016,12,5179.0
Valladolid,2017,1,5079.0
Valladolid,2017,2,5150.0
Valladolid,2017,3,7138.0
Valladolid,2017,4,10580.0
Valladolid,2017,5,11037.0
Valladolid,2017,6,11642.0
Valladolid,2017,7,21319.0
Valladolid,2017,8,26186.0
Valladolid,2017,9,14339.0
Valladolid,2017,10,11420.0
Valladolid,2017,11,7485.0
Valladolid,2017,12,6132.0
Valladolid,2018,1,6000.0
Valladolid,2018,2,6236.0
Valladolid,2018,3,8602.0
Valladolid,2018,4,10270.0
Valladolid,2018,5,13292.0
Valladolid,2018,6,10712.0
Valladolid,2018,7,16976.0
Valladolid,2018,8,26468.0
Valladolid,2018,9,13347.0
Valladolid,2018,10,11128.0
Valladolid,2018,11,8696.0
Valladolid,2018,12,6776.0
Valladolid,2019,1,5842.0
Valladolid,2019,2,5477.0
Valladolid,2019,3,7556.0
Valladolid,2019,4,10035.0
Valladolid,2019,5,12603.0
Valladolid,2019,6,12636.0
Valladolid,2019,7,15978.0
Valladolid,2019,8,25053.0
Valladolid,2019,9,13992.0
Valladolid,2019,10,11569.0
Valladolid,2019,11,8386.0
Valladolid,2019,12,5982.0
Valladolid,2020,1,6018.0
Valladolid,2020,2,6516.0
Valladolid,2020,3,2372.0
Valladolid,2020,4,0.0
Valladolid,2020,5,52.0
Valladolid,2020,6,924.0
Valladolid,2020,7,4986.0
Valladolid,2020,8,6319.0
Valladolid,2020,9,3329.0
Valladolid,2020,10,2588.0
Valladolid,2020,11,1630.0
Valladolid,2020,12,1901.0
Valladolid,2021,1,1208.0
Valladolid,2021,2,963.0
Valladolid,2021,3,1392.0
Valladolid,2021,4,1375.0
Valladolid,2021,5,2750.0
Valladolid,2021,6,4774.0
Valladolid,2021,7,7776.0
Valladolid,2021,8,13476.0
Valladolid,2021,9,9669.0
Valladolid,2021,10,10485.0
Valladolid,2021,11,7056.0
Valladolid,2021,12,5003.0
Valladolid,2022,1,4299.0
Valladolid,2022,2,4501.0
Valladolid,2022,3,6735.0
Valladolid,2022,4,8736.0
Valladolid,2022,5,10184.0
Valladolid,2022,6,11502.0
Valladolid,2022,7,19806.0
Valladolid,2022,8,25507.0
Valladolid,2022,9,14757.0
Valladolid,2022,10,10878.0
Valladolid,2022,11,7150.0
Valladolid,2022,12,6380.0
Valladolid,2023,1,5683.0
Valladolid,2023,2,5179.0
Valladolid,2023,3,7090.0
Valladolid,2023,4,11122.0
Valladolid,2023,5,12803.0
Valladolid,2023,6,11876.0
Valladolid,2023,7,18480.0
Valladolid,2023,8,23365.0
Valladolid,2023,9,14451.0
Valladolid,2023,10,12015.0
Valladolid,2023,11,8276.0
Valladolid,2023,12,7044.0
Valladolid,2024,1,6043.0
Valladolid,2024,2,5073.0
Valladolid,2024,3,8234.0
Valladolid,2024,4,10617.0
Valladolid,2024,5,12114.0
Valladolid,2024,6,12617.0
Valladolid,2024,7,18170.0
Valladolid,2024,8,22032.0
Valladolid,2024,9,13768.0
Valladolid,2024,10,11445.0
Valladolid,2024,11,8023.0
Valladolid,2024,12,6939.0
Valladolid,2025,1,6097.0
Valladolid,2025,2,5901.0
Valladolid,2025,3,8789.0
Valladolid,2025,4,11604.0
Valladolid,2025,5,12942.0
Valladolid,2025,6,12114.0
Valladolid,2025,7,19965.0
Valladolid,2025,8,23564.0
Valladolid,2025,9,15505.0
Zamora,1999,1,638.0
Zamora,1999,2,806.0
Zamora,1999,3,992.0
Zamora,1999,4,1639.0
Zamora,1999,5,1631.0
Zamora,1999,6,2177.0
Zamora,1999,7,2173.0
Zamora,1999,8,3603.0
Zamora,1999,9,2362.0
Zamora,1999,10,1924.0
Zamora,1999,11,581.0
Zamora,1999,12,939.0
Zamora,2000,1,441.0
Zamora,2000,2,787.0
Zamora,2000,3,1199.0
Zamora,2000,4,1823.0
Zamora,2000,5,2138.0
Zamora,2000,6,2429.0
Zamora,2000,7,2683.0
Zamora,2000,8,3203.0
Zamora,2000,9,2767.0
Zamora,2000,10,1752.0
Zamora,2000,11,1227.0
Zamora,2000,12,1076.0
Zamora,2001,1,558.0
Zamora,2001,2,1072.0
Zamora,2001,3,828.0
Zamora,2001,4,1980.0
Zamora,2001,5,1662.0
Zamora,2001,6,2810.0
Zamora,2001,7,2773.0
Zamora,2001,8,3243.0
Zamora,2001,9,2406.0
Zamora,2001,10,1529.0
Zamora,2001,11,754.0
Zamora,2001,12,1146.0
Zamora,2002,1,668.0
Zamora,2002,2,1146.0
Zamora,2002,3,1562.0
Zamora,2002,4,1816.0
Zamora,2002,5,2646.0
Zamora,2002,6,2642.0
Zamora,2002,7,3872.0
Zamora,2002,8,3878.0
Zamora,2002,9,3279.0
Zamora,2002,10,2000.0
Zamora,2002,11,827.0
Zamora,2002,12,738.0
Zamora,2003,1,1052.0
Zamora,2003,2,816.0
Zamora,2003,3,1693.0
Zamora,2003,4,2078.0
Zamora,2003,5,2438.0
Zamora,2003,6,2247.0
Zamora,2003,7,2349.0
Zamora,2003,8,2692.0
Zamora,2003,9,2800.0
Zamora,2003,10,1941.0
Zamora,2003,11,1196.0
Zamora,2003,12,832.0
Zamora,2004,1,1077.0
Zamora,2004,2,1208.0
Zamora,2004,3,1254.0
Zamora,2004,4,2483.0
Zamora,2004,5,2727.0
Zamora,2004,6,3129.0
Zamora,2004,7,2854.0
Zamora,2004,8,3596.0
Zamora,2004,9,3113.0
Zamora,2004,10,2188.0
Zamora,2004,11,1008.0
Zamora,2004,12,912.0
Zamora,2005,1,630.0
Zamora,2005,2,777.0
Zamora,2005,3,1231.0
Zamora,2005,4,2051.0
Zamora,2005,5,3116.0
Zamora,2005,6,2557.0
Zamora,2005,7,1997.0
Zamora,2005,8,2910.0
Zamora,2005,9,2623.0
Zamora,2005,10,2254.0
Zamora,2005,11,859.0
Zamora,2005,12,893.0
Zamora,2006,1,780.0
Zamora,2006,2,849.0
Zamora,2006,3,1332.0
Zamora,2006,4,2347.0
Zamora,2006,5,2851.0
Zamora,2006,6,2215.0
Zamora,2006,7,3047.0
Zamora,2006,8,3647.0
Zamora,2006,9,2169.0
Zamora,2006,10,2021.0
Zamora,2006,11,1426.0
Zamora,2006,12,874.0
Zamora,2007,1,907.0
Zamora,2007,2,1655.0
Zamora,2007,3,1782.0
Zamora,2007,4,2109.0
Zamora,2007,5,2862.0
Zamora,2007,6,3275.0
Zamora,2007,7,2762.0
Zamora,2007,8,3289.0
Zamora,2007,9,3256.0
Zamora,2007,10,2878.0
Zamora,2007,11,1928.0
Zamora,2007,12,1683.0
Zamora,2008,1,1260.0
Zamora,2008,2,1666.0
Zamora,2008,3,2040.0
Zamora,2008,4,2221.0
Zamora,2008,5,3163.0
Zamora,2008,6,2620.0
Zamora,2008,7,2285.0
Zamora,2008,8,2808.0
Zamora,2008,9,2615.0
Zamora,2008,10,1950.0
Zamora,2008,11,936.0
Zamora,2008,12,1019.0
Zamora,2009,1,1025.0
Zamora,2009,2,1133.0
Zamora,2009,3,1489.0
Zamora,2009,4,2598.0
Zamora,2009,5,3510.0
Zamora,2009,6,2657.0
Zamora,2009,7,2341.0
Zamora,2009,8,3131.0
Zamora,2009,9,3219.0
Zamora,2009,10,2142.0
Zamora,2009,11,1177.0
Zamora,2009,12,1109.0
Zamora,2010,1,658.0
Zamora,2010,2,1240.0
Zamora,2010,3,1325.0
Zamora,2010,4,2350.0
Zamora,2010,5,3711.0
Zamora,2010,6,3071.0
Zamora,2010,7,3672.0
Zamora,2010,8,3267.0
Zamora,2010,9,3547.0
Zamora,2010,10,2095.0
Zamora,2010,11,1067.0
Zamora,2010,12,758.0
Zamora,2011,1,840.0
Zamora,2011,2,1381.0
Zamora,2011,3,1393.0
Zamora,2011,4,2318.0
Zamora,2011,5,2547.0
Zamora,2011,6,3519.0
Zamora,2011,7,4129.0
Zamora,2011,8,3320.0
Zamora,2011,9,3379.0
Zamora,2011,10,2866.0
Zamora,2011,11,1150.0
Zamora,2011,12,931.0
Zamora,2012,1,913.0
Zamora,2012,2,843.0
Zamora,2012,3,1398.0
Zamora,2012,4,2451.0
Zamora,2012,5,2834.0
Zamora,2012,6,2345.0
Zamora,2012,7,2322.0
Zamora,2012,8,2933.0
Zamora,2012,9,3226.0
Zamora,2012,10,1669.0
Zamora,2012,11,786.0
Zamora,2012,12,914.0
Zamora,2013,1,834.0
Zamora,2013,2,1177.0
Zamora,2013,3,1357.0
Zamora,2013,4,2232.0
Zamora,2013,5,2967.0
Zamora,2013,6,2873.0
Zamora,2013,7,2318.0
Zamora,2013,8,3010.0
Zamora,2013,9,2708.0
Zamora,2013,10,1957.0
Zamora,2013,11,955.0
Zamora,2013,12,1034.0
Zamora,2014,1,508.0
Zamora,2014,2,1304.0
Zamora,2014,3,1622.0
Zamora,2014,4,2525.0
Zamora,2014,5,3444.0
Zamora,2014,6,2374.0
Zamora,2014,7,2973.0
Zamora,2014,8,3181.0
Zamora,2014,9,3636.0
Zamora,2014,10,1852.0
Zamora,2014,11,1053.0
Zamora,2014,12,803.0
Zamora,2015,1,897.0
Zamora,2015,2,764.0
Zamora,2015,3,1669.0
Zamora,2015,4,1900.0
Zamora,2015,5,2433.0
Zamora,2015,6,2657.0
Zamora,2015,7,3595.0
Zamora,2015,8,3539.0
Zamora,2015,9,3750.0
Zamora,2015,10,2254.0
Zamora,2015,11,990.0
Zamora,2015,12,997.0
Zamora,2016,1,790.0
Zamora,2016,2,746.0
Zamora,2016,3,1653.0
Zamora,2016,4,2164.0
Zamora,2016,5,2396.0
Zamora,2016,6,2601.0
Zamora,2016,7,2883.0
Zamora,2016,8,3433.0
Zamora,2016,9,3114.0
Zamora,2016,10,2666.0
Zamora,2016,11,1264.0
Zamora,2016,12,1098.0
Zamora,2017,1,865.0
Zamora,2017,2,999.0
Zamora,2017,3,1344.0
Zamora,2017,4,2500.0
Zamora,2017,5,3493.0
Zamora,2017,6,3351.0
Zamora,2017,7,2939.0
Zamora,2017,8,3596.0
Zamora,2017,9,3403.0
Zamora,2017,10,2483.0
Zamora,2017,11,1296.0
Zamora,2017,12,1019.0
Zamora,2018,1,1020.0
Zamora,2018,2,941.0
Zamora,2018,3,1715.0
Zamora,2018,4,2138.0
Zamora,2018,5,4429.0
Zamora,2018,6,3294.0
Zamora,2018,7,2901.0
Zamora,2018,8,4127.0
Zamora,2018,9,4080.0
Zamora,2018,10,3128.0
Zamora,2018,11,1255.0
Zamora,2018,12,1179.0
Zamora,2019,1,975.0
Zamora,2019,2,1061.0
Zamora,2019,3,1621.0
Zamora,2019,4,3108.0
Zamora,2019,5,4348.0
Zamora,2019,6,3912.0
Zamora,2019,7,3548.0
Zamora,2019,8,3744.0
Zamora,2019,9,3894.0
Zamora,2019,10,3079.0
Zamora,2019,11,1300.0
Zamora,2019,12,1235.0
Zamora,2020,1,1100.0
Zamora,2020,2,1456.0
Zamora,2020,3,408.0
Zamora,2020,4,0.0
Zamora,2020,7,962.0
Zamora,2020,8,1457.0
Zamora,2020,9,904.0
Zamora,2020,10,955.0
Zamora,2020,11,221.0
Zamora,2020,12,307.0
Zamora,2021,1,201.0
Zamora,2021,2,261.0
Zamora,2021,3,323.0
Zamora,2021,4,374.0
Zamora,2021,5,737.0
Zamora,2021,6,1260.0
Zamora,2021,7,2002.0
Zamora,2021,8,2278.0
Zamora,2021,9,2939.0
Zamora,2021,10,2063.0
Zamora,2021,11,1029.0
Zamora,2021,12,672.0
Zamora,2022,1,710.0
Zamora,2022,2,709.0
Zamora,2022,3,1027.0
Zamora,2022,4,2099.0
Zamora,2022,5,3963.0
Zamora,2022,6,3009.0
Zamora,2022,7,3170.0
Zamora,2022,8,3689.0
Zamora,2022,9,3391.0
Zamora,2022,10,2809.0
Zamora,2022,11,1396.0
Zamora,2022,12,986.0
Zamora,2023,1,996.0
Zamora,2023,2,1153.0
Zamora,2023,3,1288.0
Zamora,2023,4,2606.0
Zamora,2023,5,3421.0
Zamora,2023,6,3091.0
Zamora,2023,7,3017.0
Zamora,2023,8,3853.0
Zamora,2023,9,3914.0
Zamora,2023,10,3587.0
Zamora,2023,11,1302.0
Zamora,2023,12,1033.0
Zamora,2024,1,1156.0
Zamora,2024,2,1123.0
Zamora,2024,3,1549.0
Zamora,2024,4,3091.0
Zamora,2024,5,4583.0
Zamora,2024,6,3200.0
Zamora,2024,7,2710.0
Zamora,2024,8,3593.0
Zamora,2024,9,3656.0
Zamora,2024,10,2589.0
Zamora,2024,11,1644.0
Zamora,2024,12,1084.0
Zamora,2025,1,636.0
Zamora,2025,2,921.0
Zamora,2025,3,1826.0
Zamora,2025,4,3026.0
Zamora,2025,5,3697.0
Zamora,2025,6,2913.0
Zamora,2025,7,2519.0
Zamora,2025,8,3217.0
Zamora,2025,9,3285.0
Zaragoza,1999,1,4595.0
Zaragoza,1999,2,5474.0
Zaragoza,1999,3,7505.0
Zaragoza,1999,4,10785.0
Zaragoza,1999,5,14802.0
Zaragoza,1999,6,13660.0
Zaragoza,1999,7,17166.0
Zaragoza,1999,8,20887.0
Zaragoza,1999,9,17644.0
Zaragoza,1999,10,14065.0
Zaragoza,1999,11,8357.0
Zaragoza,1999,12,5693.0
Zaragoza,2000,1,6552.0
Zaragoza,2000,2,7007.0
Zaragoza,2000,3,11114.0
Zaragoza,2000,4,14357.0
Zaragoza,2000,5,15524.0
Zaragoza,2000,6,13497.0
Zaragoza,2000,7,17315.0
Zaragoza,2000,8,23870.0
Zaragoza,2000,9,18283.0
Zaragoza,2000,10,14667.0
Zaragoza,2000,11,7715.0
Zaragoza,2000,12,6478.0
Zaragoza,2001,1,5826.0
Zaragoza,2001,2,7664.0
Zaragoza,2001,3,10852.0
Zaragoza,2001,4,13862.0
Zaragoza,2001,5,13727.0
Zaragoza,2001,6,12403.0
Zaragoza,2001,7,17812.0
Zaragoza,2001,8,20482.0
Zaragoza,2001,9,15398.0
Zaragoza,2001,10,12295.0
Zaragoza,2001,11,8160.0
